Bee_ID,Trial,Choice,Group_letter,Group,Low_number,High_number,Shape,Shape_number
27,73,0,A,2,4,6,SQUARE,3
27,74,0,A,2,4,10,CIRCLE,4
27,75,1,A,2,4,10,CIRCLE,4
27,76,0,A,2,4,10,CIRCLE,4
27,77,1,A,2,4,10,CIRCLE,4
27,78,1,A,2,6,8,STAR,1
27,79,0,A,2,6,8,STAR,1
27,80,1,A,2,6,8,STAR,1
27,81,0,A,2,4,10,CIRCLE,4
27,82,0,A,2,4,10,CIRCLE,4
27,83,0,A,2,4,10,CIRCLE,4
27,84,0,A,2,4,8,STAR,1
27,85,1,A,2,4,8,STAR,1
27,86,0,A,2,4,8,STAR,1
27,87,1,A,2,8,10,CIRCLE,4
27,88,0,A,2,8,10,CIRCLE,4
27,89,0,A,2,8,10,CIRCLE,4
27,90,1,A,2,6,10,TRIANGLE,2
27,91,1,A,2,6,10,TRIANGLE,2
27,92,1,A,2,6,10,TRIANGLE,2
27,93,0,A,2,4,6,CIRCLE,4
27,94,1,A,2,4,6,CIRCLE,4
27,95,1,A,2,4,6,CIRCLE,4
27,96,0,A,2,4,6,TRIANGLE,2
27,97,1,A,2,4,6,TRIANGLE,2
27,98,0,A,2,4,6,TRIANGLE,2
27,99,0,A,2,6,10,STAR,1
27,100,1,A,2,6,10,STAR,1
28,1,1,S,1,4,10,STAR,1
28,2,1,S,1,4,10,STAR,1
28,3,1,S,1,6,10,SQUARE,3
28,4,0,S,1,6,10,SQUARE,3
28,5,0,S,1,6,10,SQUARE,3
28,6,1,S,1,6,10,SQUARE,3
28,7,1,S,1,6,10,SQUARE,3
28,8,0,S,1,6,10,SQUARE,3
28,9,1,S,1,6,10,SQUARE,3
28,10,1,S,1,4,10,TRIANGLE,2
28,11,1,S,1,4,10,TRIANGLE,2
28,12,0,S,1,4,10,TRIANGLE,2
28,13,1,S,1,6,8,CIRCLE,4
28,14,1,S,1,6,8,CIRCLE,4
28,15,1,S,1,6,8,CIRCLE,4
28,16,1,S,1,4,10,SQUARE,3
28,17,0,S,1,4,10,SQUARE,3
28,18,0,S,1,4,10,SQUARE,3
28,19,1,S,1,4,8,STAR,1
28,20,1,S,1,4,8,STAR,1
28,21,1,S,1,4,8,STAR,1
28,22,0,S,1,8,10,TRIANGLE,2
28,23,1,S,1,8,10,TRIANGLE,2
28,24,0,S,1,8,10,TRIANGLE,2
28,25,0,S,1,6,10,SQUARE,3
28,26,1,S,1,6,10,SQUARE,3
28,27,0,S,1,6,10,SQUARE,3
28,28,0,S,1,4,8,CIRCLE,4
28,29,0,S,1,4,8,CIRCLE,4
28,30,1,S,1,4,8,CIRCLE,4
28,31,1,S,1,4,8,CIRCLE,4
28,32,1,S,1,4,6,SQUARE,3
28,33,1,S,1,4,6,SQUARE,3
28,34,0,S,1,4,6,SQUARE,3
28,35,0,S,1,4,8,TRIANGLE,2
28,36,0,S,1,4,8,TRIANGLE,2
28,37,1,S,1,4,8,TRIANGLE,2
28,38,1,S,1,4,8,TRIANGLE,2
28,39,0,S,1,4,10,STAR,1
28,40,0,S,1,4,10,STAR,1
28,41,0,S,1,4,10,STAR,1
28,42,1,S,1,4,10,STAR,1
28,43,1,S,1,4,6,SQUARE,3
28,44,1,S,1,4,6,SQUARE,3
28,45,1,S,1,4,6,SQUARE,3
28,46,0,S,1,6,10,TRIANGLE,2
28,47,0,S,1,6,10,TRIANGLE,2
28,48,0,S,1,6,10,TRIANGLE,2
28,49,1,S,1,6,10,TRIANGLE,2
28,50,1,S,1,4,6,SQUARE,3
28,51,1,S,1,4,6,SQUARE,3
28,52,1,S,1,4,6,SQUARE,3
28,53,1,S,1,4,6,STAR,1
28,54,1,S,1,4,6,STAR,1
28,55,0,S,1,4,6,STAR,1
28,56,1,S,1,4,6,CIRCLE,4
28,57,1,S,1,4,6,CIRCLE,4
28,58,0,S,1,4,6,CIRCLE,4
28,59,0,S,1,8,10,SQUARE,3
28,60,1,S,1,8,10,SQUARE,3
28,61,0,S,1,8,10,SQUARE,3
28,62,0,S,1,4,6,STAR,1
28,63,0,S,1,4,6,STAR,1
28,64,0,S,1,4,6,STAR,1
28,65,0,S,1,4,6,STAR,1
28,66,0,S,1,4,10,SQUARE,3
28,67,1,S,1,4,10,SQUARE,3
28,68,0,S,1,4,10,SQUARE,3
28,69,1,S,1,4,6,TRIANGLE,2
28,70,1,S,1,4,6,TRIANGLE,2
28,71,1,S,1,4,6,TRIANGLE,2
28,72,0,S,1,4,6,TRIANGLE,2
28,73,0,S,1,6,8,STAR,1
28,74,1,S,1,6,8,STAR,1
28,75,1,S,1,6,8,STAR,1
28,76,1,S,1,8,10,CIRCLE,4
28,77,1,S,1,8,10,CIRCLE,4
28,78,1,S,1,8,10,CIRCLE,4
28,79,0,S,1,8,10,CIRCLE,4
28,80,0,S,1,8,10,SQUARE,3
28,81,1,S,1,8,10,SQUARE,3
28,82,0,S,1,4,8,STAR,1
28,83,1,S,1,4,8,STAR,1
28,84,1,S,1,4,8,STAR,1
28,85,1,S,1,6,10,SQUARE,3
28,86,0,S,1,6,10,SQUARE,3
28,87,0,S,1,6,10,SQUARE,3
28,88,0,S,1,6,10,SQUARE,3
28,89,1,S,1,4,8,STAR,1
28,90,1,S,1,4,8,STAR,1
28,91,0,S,1,4,8,STAR,1
28,92,0,S,1,4,8,STAR,1
28,93,0,S,1,4,6,TRIANGLE,2
28,94,1,S,1,4,6,TRIANGLE,2
28,95,1,S,1,4,6,TRIANGLE,2
28,96,0,S,1,4,6,TRIANGLE,2
28,97,1,S,1,4,6,TRIANGLE,2
28,98,0,S,1,4,10,CIRCLE,4
28,99,1,S,1,4,10,CIRCLE,4
28,100,0,S,1,4,10,CIRCLE,4
29,1,0,A,2,6,8,STAR,1
29,2,1,A,2,6,8,STAR,1
29,3,0,A,2,8,10,CIRCLE,4
29,4,1,A,2,8,10,CIRCLE,4
29,5,1,A,2,8,10,CIRCLE,4
29,6,1,A,2,8,10,CIRCLE,4
29,7,1,A,2,8,10,CIRCLE,4
29,8,1,A,2,4,6,STAR,1
29,9,0,A,2,4,6,STAR,1
29,10,1,A,2,4,6,STAR,1
29,11,0,A,2,4,6,SQUARE,3
29,12,0,A,2,4,6,SQUARE,3
29,13,1,A,2,4,6,SQUARE,3
29,14,0,A,2,4,10,TRIANGLE,2
29,15,1,A,2,4,10,TRIANGLE,2
29,16,1,A,2,4,10,TRIANGLE,2
29,17,1,A,2,4,6,SQUARE,3
29,18,1,A,2,4,6,SQUARE,3
29,19,1,A,2,4,6,SQUARE,3
29,20,0,A,2,4,10,CIRCLE,4
29,21,0,A,2,4,10,CIRCLE,4
29,22,0,A,2,4,8,TRIANGLE,2
29,23,1,A,2,4,8,TRIANGLE,2
29,24,1,A,2,4,8,TRIANGLE,2
29,25,0,A,2,4,8,TRIANGLE,2
29,26,0,A,2,6,8,SQUARE,3
29,27,1,A,2,6,8,SQUARE,3
29,28,0,A,2,6,8,SQUARE,3
29,29,0,A,2,6,8,TRIANGLE,2
29,30,1,A,2,6,8,TRIANGLE,2
29,31,1,A,2,6,8,TRIANGLE,2
29,32,1,A,2,4,8,STAR,1
29,33,0,A,2,4,8,STAR,1
29,34,0,A,2,4,8,STAR,1
29,35,1,A,2,6,8,TRIANGLE,2
29,36,1,A,2,6,8,TRIANGLE,2
29,37,0,A,2,6,8,TRIANGLE,2
29,38,1,A,2,4,6,CIRCLE,4
29,39,1,A,2,4,6,CIRCLE,4
29,40,0,A,2,4,6,CIRCLE,4
29,41,0,A,2,4,10,STAR,1
29,42,1,A,2,4,10,STAR,1
29,43,1,A,2,4,10,STAR,1
29,44,0,A,2,6,10,TRIANGLE,2
29,45,1,A,2,6,10,TRIANGLE,2
29,46,1,A,2,6,10,TRIANGLE,2
29,47,0,A,2,4,10,CIRCLE,4
29,48,1,A,2,4,10,CIRCLE,4
29,49,1,A,2,6,10,STAR,1
29,50,0,A,2,6,10,STAR,1
29,51,1,A,2,4,8,SQUARE,3
29,52,1,A,2,4,8,SQUARE,3
29,53,1,A,2,4,8,SQUARE,3
29,54,0,A,2,4,8,SQUARE,3
29,55,1,A,2,4,8,SQUARE,3
29,56,1,A,2,4,8,SQUARE,3
29,57,1,A,2,4,8,SQUARE,3
29,58,1,A,2,8,10,CIRCLE,4
29,59,1,A,2,8,10,CIRCLE,4
29,60,0,A,2,8,10,CIRCLE,4
29,61,0,A,2,6,8,SQUARE,3
29,62,0,A,2,6,8,SQUARE,3
29,63,0,A,2,6,8,SQUARE,3
29,64,1,A,2,6,10,CIRCLE,4
29,65,1,A,2,6,10,CIRCLE,4
29,66,0,A,2,6,10,CIRCLE,4
29,67,0,A,2,8,10,STAR,1
29,68,0,A,2,8,10,STAR,1
29,69,1,A,2,8,10,STAR,1
29,70,0,A,2,8,10,STAR,1
29,71,1,A,2,8,10,TRIANGLE,2
29,72,0,A,2,8,10,TRIANGLE,2
29,73,1,A,2,8,10,TRIANGLE,2
29,74,1,A,2,8,10,STAR,1
29,75,0,A,2,8,10,STAR,1
29,76,0,A,2,8,10,STAR,1
29,77,0,A,2,8,10,STAR,1
29,78,1,A,2,8,10,STAR,1
29,79,1,A,2,6,8,SQUARE,3
29,80,1,A,2,6,8,SQUARE,3
29,81,1,A,2,6,10,TRIANGLE,2
29,82,1,A,2,6,10,TRIANGLE,2
29,83,1,A,2,6,10,TRIANGLE,2
29,84,1,A,2,4,10,CIRCLE,4
29,85,0,A,2,4,10,CIRCLE,4
29,86,1,A,2,4,6,SQUARE,3
29,87,1,A,2,4,6,SQUARE,3
29,88,1,A,2,4,6,SQUARE,3
29,89,1,A,2,4,6,SQUARE,3
29,90,1,A,2,4,8,STAR,1
29,91,1,A,2,4,8,STAR,1
29,92,0,A,2,4,8,STAR,1
29,93,1,A,2,8,10,SQUARE,3
29,94,0,A,2,8,10,SQUARE,3
29,95,1,A,2,6,10,TRIANGLE,2
29,96,1,A,2,6,10,TRIANGLE,2
29,97,1,A,2,6,10,TRIANGLE,2
29,98,1,A,2,6,10,SQUARE,3
29,99,0,A,2,6,10,SQUARE,3
29,100,0,A,2,6,10,SQUARE,3
30,1,0,S,1,6,10,CIRCLE,4
30,2,1,S,1,6,10,CIRCLE,4
30,3,1,S,1,6,10,TRIANGLE,2
30,4,0,S,1,6,10,TRIANGLE,2
30,5,1,S,1,8,10,STAR,1
30,6,0,S,1,8,10,STAR,1
30,7,1,S,1,8,10,STAR,1
30,8,0,S,1,8,10,STAR,1
30,9,1,S,1,8,10,STAR,1
30,10,1,S,1,4,8,CIRCLE,4
30,11,1,S,1,4,8,CIRCLE,4
30,12,0,S,1,4,8,CIRCLE,4
30,13,1,S,1,6,8,SQUARE,3
30,14,1,S,1,6,8,SQUARE,3
30,15,1,S,1,6,8,SQUARE,3
30,16,1,S,1,4,10,CIRCLE,4
30,17,0,S,1,4,10,CIRCLE,4
30,18,1,S,1,8,10,STAR,1
30,19,1,S,1,8,10,STAR,1
30,20,1,S,1,4,10,SQUARE,3
30,21,1,S,1,4,10,SQUARE,3
30,22,1,S,1,8,10,CIRCLE,4
30,23,1,S,1,8,10,CIRCLE,4
30,24,1,S,1,8,10,CIRCLE,4
30,25,1,S,1,8,10,CIRCLE,4
30,26,1,S,1,4,10,STAR,1
30,27,0,S,1,4,10,STAR,1
30,28,1,S,1,4,10,STAR,1
30,29,1,S,1,4,10,STAR,1
30,30,1,S,1,4,6,TRIANGLE,2
30,31,1,S,1,4,6,TRIANGLE,2
30,32,0,S,1,6,8,CIRCLE,4
30,33,1,S,1,6,8,CIRCLE,4
30,34,0,S,1,6,8,CIRCLE,4
30,35,1,S,1,6,8,CIRCLE,4
30,36,0,S,1,6,8,CIRCLE,4
30,37,1,S,1,6,8,CIRCLE,4
30,38,0,S,1,4,8,SQUARE,3
30,39,1,S,1,4,8,SQUARE,3
30,40,1,S,1,4,10,STAR,1
30,41,0,S,1,4,10,STAR,1
30,42,1,S,1,4,10,STAR,1
30,43,1,S,1,4,10,CIRCLE,4
30,44,1,S,1,4,6,STAR,1
30,45,0,S,1,4,6,STAR,1
30,46,0,S,1,4,6,STAR,1
30,47,1,S,1,8,10,TRIANGLE,2
30,48,0,S,1,8,10,TRIANGLE,2
30,49,0,S,1,8,10,TRIANGLE,2
30,50,0,S,1,4,6,STAR,1
30,51,1,S,1,4,6,STAR,1
30,52,0,S,1,6,8,CIRCLE,4
30,53,0,S,1,6,8,CIRCLE,4
30,54,1,S,1,6,8,CIRCLE,4
30,55,1,S,1,6,8,CIRCLE,4
30,56,0,S,1,6,8,CIRCLE,4
30,57,0,S,1,8,10,STAR,1
30,58,0,S,1,8,10,STAR,1
30,59,0,S,1,8,10,TRIANGLE,2
30,60,0,S,1,8,10,TRIANGLE,2
30,61,0,S,1,8,10,TRIANGLE,2
30,62,1,S,1,6,10,STAR,1
30,63,0,S,1,6,10,STAR,1
30,64,1,S,1,4,10,CIRCLE,4
30,65,0,S,1,4,10,CIRCLE,4
30,66,1,S,1,4,10,CIRCLE,4
30,67,0,S,1,4,10,TRIANGLE,2
30,68,1,S,1,4,10,TRIANGLE,2
30,69,1,S,1,4,10,TRIANGLE,2
30,70,1,S,1,6,8,CIRCLE,4
30,71,0,S,1,6,8,CIRCLE,4
30,72,1,S,1,6,8,TRIANGLE,2
30,73,1,S,1,6,8,TRIANGLE,2
30,74,0,S,1,4,10,CIRCLE,4
30,75,1,S,1,4,10,CIRCLE,4
30,76,0,S,1,4,10,CIRCLE,4
30,77,1,S,1,6,10,STAR,1
30,78,1,S,1,6,10,STAR,1
30,79,1,S,1,4,10,SQUARE,3
30,80,1,S,1,4,10,SQUARE,3
30,81,0,S,1,4,10,SQUARE,3
30,82,1,S,1,6,8,CIRCLE,4
30,83,0,S,1,6,8,CIRCLE,4
30,84,1,S,1,6,8,CIRCLE,4
30,85,0,S,1,8,10,SQUARE,3
30,86,1,S,1,8,10,SQUARE,3
30,87,0,S,1,8,10,SQUARE,3
30,88,1,S,1,6,8,TRIANGLE,2
30,89,1,S,1,8,10,STAR,1
30,90,1,S,1,8,10,STAR,1
30,91,1,S,1,8,10,STAR,1
30,92,1,S,1,4,10,TRIANGLE,2
30,93,1,S,1,4,10,TRIANGLE,2
30,94,1,S,1,8,10,STAR,1
30,95,0,S,1,8,10,STAR,1
30,96,0,S,1,8,10,SQUARE,3
30,97,1,S,1,8,10,SQUARE,3
30,98,1,S,1,4,6,TRIANGLE,2
30,99,0,S,1,4,6,TRIANGLE,2
30,100,1,S,1,6,10,CIRCLE,4
31,1,1,A,2,4,6,TRIANGLE,2
31,2,0,A,2,4,6,TRIANGLE,2
31,3,0,A,2,8,10,SQUARE,3
31,4,1,A,2,8,10,SQUARE,3
31,5,1,A,2,8,10,SQUARE,3
31,6,0,A,2,6,8,STAR,1
31,7,0,A,2,6,8,STAR,1
31,8,0,A,2,6,8,STAR,1
31,9,1,A,2,6,8,STAR,1
31,10,1,A,2,4,10,TRIANGLE,2
31,11,1,A,2,4,10,TRIANGLE,2
31,12,1,A,2,4,10,TRIANGLE,2
31,13,1,A,2,8,10,STAR,1
31,14,1,A,2,8,10,STAR,1
31,15,1,A,2,8,10,STAR,1
31,16,0,A,2,6,10,TRIANGLE,2
31,17,1,A,2,6,10,TRIANGLE,2
31,18,1,A,2,6,10,TRIANGLE,2
31,19,0,A,2,4,8,SQUARE,3
31,20,1,A,2,4,8,SQUARE,3
31,21,1,A,2,4,10,TRIANGLE,2
31,22,1,A,2,4,10,TRIANGLE,2
31,23,0,A,2,4,10,TRIANGLE,2
31,24,0,A,2,8,10,SQUARE,3
31,25,1,A,2,8,10,SQUARE,3
31,26,0,A,2,8,10,SQUARE,3
31,27,1,A,2,4,10,CIRCLE,4
31,28,0,A,2,4,10,CIRCLE,4
31,29,0,A,2,4,10,CIRCLE,4
31,30,1,A,2,4,10,SQUARE,3
31,31,1,A,2,4,10,SQUARE,3
31,32,0,A,2,4,10,SQUARE,3
31,33,0,A,2,4,10,SQUARE,3
31,34,0,A,2,8,10,CIRCLE,4
31,35,1,A,2,8,10,CIRCLE,4
31,36,1,A,2,4,8,TRIANGLE,2
31,37,1,A,2,4,8,TRIANGLE,2
31,38,1,A,2,4,10,STAR,1
31,39,0,A,2,4,10,STAR,1
31,40,0,A,2,4,6,SQUARE,3
31,41,1,A,2,4,6,SQUARE,3
31,42,1,A,2,4,6,SQUARE,3
31,43,0,A,2,4,6,TRIANGLE,2
31,44,1,A,2,4,6,TRIANGLE,2
31,45,0,A,2,4,6,TRIANGLE,2
31,46,1,A,2,8,10,SQUARE,3
31,47,1,A,2,8,10,SQUARE,3
31,48,0,A,2,8,10,SQUARE,3
31,49,1,A,2,4,6,TRIANGLE,2
31,50,1,A,2,4,6,TRIANGLE,2
31,51,1,A,2,4,6,TRIANGLE,2
31,52,1,A,2,4,6,SQUARE,3
31,53,1,A,2,4,6,SQUARE,3
31,54,0,A,2,4,8,TRIANGLE,2
31,55,1,A,2,4,8,TRIANGLE,2
31,56,1,A,2,4,8,TRIANGLE,2
31,57,1,A,2,4,6,CIRCLE,4
31,58,1,A,2,4,6,CIRCLE,4
31,59,1,A,2,4,6,CIRCLE,4
31,60,0,A,2,4,6,CIRCLE,4
31,61,1,A,2,6,8,SQUARE,3
31,62,1,A,2,6,8,SQUARE,3
31,63,1,A,2,6,8,SQUARE,3
31,64,1,A,2,6,10,CIRCLE,4
31,65,0,A,2,6,10,CIRCLE,4
31,66,1,A,2,6,10,CIRCLE,4
31,67,1,A,2,6,10,CIRCLE,4
31,68,1,A,2,6,10,SQUARE,3
31,69,1,A,2,6,10,SQUARE,3
31,70,1,A,2,6,10,SQUARE,3
31,71,1,A,2,4,6,CIRCLE,4
31,72,0,A,2,4,6,CIRCLE,4
31,73,0,A,2,4,6,CIRCLE,4
31,74,1,A,2,8,10,TRIANGLE,2
31,75,0,A,2,8,10,TRIANGLE,2
31,76,1,A,2,8,10,TRIANGLE,2
31,77,0,A,2,6,10,SQUARE,3
31,78,0,A,2,6,10,SQUARE,3
31,79,1,A,2,6,10,SQUARE,3
31,80,1,A,2,6,10,TRIANGLE,2
31,81,1,A,2,6,10,TRIANGLE,2
31,82,1,A,2,6,10,TRIANGLE,2
31,83,1,A,2,6,10,TRIANGLE,2
31,84,1,A,2,4,6,CIRCLE,4
31,85,1,A,2,4,6,CIRCLE,4
31,86,0,A,2,4,6,CIRCLE,4
31,87,1,A,2,6,8,STAR,1
31,88,1,A,2,6,8,STAR,1
31,89,1,A,2,6,8,STAR,1
31,90,1,A,2,8,10,CIRCLE,4
31,91,0,A,2,8,10,CIRCLE,4
31,92,1,A,2,8,10,CIRCLE,4
31,93,1,A,2,6,8,TRIANGLE,2
31,94,1,A,2,6,8,TRIANGLE,2
31,95,1,A,2,6,8,CIRCLE,4
31,96,1,A,2,6,8,CIRCLE,4
31,97,1,A,2,6,8,CIRCLE,4
31,98,0,A,2,6,8,CIRCLE,4
31,99,1,A,2,6,10,SQUARE,3
31,100,0,A,2,6,10,SQUARE,3
32,1,1,S,1,6,8,TRIANGLE,2
32,2,1,S,1,6,8,TRIANGLE,2
32,3,1,S,1,6,8,TRIANGLE,2
32,4,0,S,1,4,10,STAR,1
32,5,0,S,1,4,10,STAR,1
32,6,0,S,1,4,10,STAR,1
32,7,1,S,1,6,10,TRIANGLE,2
32,8,1,S,1,6,10,TRIANGLE,2
32,9,1,S,1,6,10,TRIANGLE,2
32,10,1,S,1,6,10,TRIANGLE,2
32,11,1,S,1,4,6,STAR,1
32,12,1,S,1,4,6,STAR,1
32,13,0,S,1,4,6,STAR,1
32,14,1,S,1,4,6,STAR,1
32,15,1,S,1,6,8,CIRCLE,4
32,16,1,S,1,6,8,CIRCLE,4
32,17,0,S,1,6,8,CIRCLE,4
32,18,0,S,1,4,8,SQUARE,3
32,19,0,S,1,4,8,SQUARE,3
32,20,1,S,1,4,8,SQUARE,3
32,21,1,S,1,4,8,SQUARE,3
32,22,1,S,1,6,8,STAR,1
32,23,1,S,1,6,8,STAR,1
32,24,1,S,1,6,8,STAR,1
32,25,1,S,1,6,8,STAR,1
32,26,1,S,1,4,10,CIRCLE,4
32,27,0,S,1,4,10,CIRCLE,4
32,28,1,S,1,4,10,STAR,1
32,29,0,S,1,4,10,STAR,1
32,30,1,S,1,4,6,CIRCLE,4
32,31,0,S,1,4,6,CIRCLE,4
32,32,1,S,1,4,6,CIRCLE,4
32,33,0,S,1,6,10,SQUARE,3
32,34,0,S,1,6,10,SQUARE,3
32,35,1,S,1,4,8,TRIANGLE,2
32,36,0,S,1,4,8,TRIANGLE,2
32,37,0,S,1,4,8,TRIANGLE,2
32,38,1,S,1,6,10,CIRCLE,4
32,39,1,S,1,6,10,CIRCLE,4
32,40,0,S,1,6,10,CIRCLE,4
32,41,0,S,1,6,10,STAR,1
32,42,0,S,1,6,10,STAR,1
32,43,0,S,1,6,10,STAR,1
32,44,0,S,1,8,10,SQUARE,3
32,45,1,S,1,8,10,SQUARE,3
32,46,1,S,1,8,10,SQUARE,3
32,47,0,S,1,4,10,CIRCLE,4
32,48,1,S,1,4,10,CIRCLE,4
32,49,1,S,1,6,8,TRIANGLE,2
32,50,0,S,1,6,8,TRIANGLE,2
32,51,0,S,1,4,10,CIRCLE,4
32,52,1,S,1,4,10,CIRCLE,4
32,53,1,S,1,4,10,CIRCLE,4
32,54,1,S,1,4,10,CIRCLE,4
32,55,1,S,1,4,10,CIRCLE,4
32,56,1,S,1,4,10,CIRCLE,4
32,57,0,S,1,4,10,TRIANGLE,2
32,58,0,S,1,4,10,TRIANGLE,2
32,59,0,S,1,4,10,TRIANGLE,2
32,60,1,S,1,8,10,STAR,1
32,61,1,S,1,8,10,STAR,1
32,62,1,S,1,8,10,STAR,1
32,63,0,S,1,8,10,SQUARE,3
32,64,1,S,1,8,10,SQUARE,3
32,65,0,S,1,8,10,SQUARE,3
32,66,1,S,1,8,10,SQUARE,3
32,67,1,S,1,8,10,SQUARE,3
32,68,0,S,1,4,10,CIRCLE,4
32,69,0,S,1,4,10,CIRCLE,4
32,70,0,S,1,4,10,CIRCLE,4
32,71,0,S,1,4,10,CIRCLE,4
32,72,1,S,1,4,10,SQUARE,3
32,73,1,S,1,4,10,SQUARE,3
32,74,0,S,1,4,10,SQUARE,3
32,75,1,S,1,6,8,STAR,1
32,76,0,S,1,6,8,STAR,1
32,77,1,S,1,6,8,STAR,1
32,78,1,S,1,6,10,SQUARE,3
32,79,1,S,1,6,10,SQUARE,3
32,80,0,S,1,6,10,SQUARE,3
32,81,1,S,1,6,10,SQUARE,3
32,82,1,S,1,6,10,SQUARE,3
32,83,1,S,1,6,10,SQUARE,3
32,84,0,S,1,4,10,TRIANGLE,2
32,85,1,S,1,4,10,TRIANGLE,2
32,86,1,S,1,4,10,TRIANGLE,2
32,87,1,S,1,6,8,CIRCLE,4
32,88,1,S,1,6,8,CIRCLE,4
32,89,1,S,1,6,8,CIRCLE,4
32,90,1,S,1,4,8,TRIANGLE,2
32,91,1,S,1,4,8,TRIANGLE,2
32,92,0,S,1,4,8,TRIANGLE,2
32,93,1,S,1,4,8,TRIANGLE,2
32,94,1,S,1,4,10,CIRCLE,4
32,95,1,S,1,4,10,CIRCLE,4
32,96,0,S,1,4,10,CIRCLE,4
32,97,1,S,1,4,10,CIRCLE,4
32,98,0,S,1,8,10,SQUARE,3
32,99,0,S,1,8,10,SQUARE,3
32,100,0,S,1,8,10,SQUARE,3
